DDC,Title,description
029,A Corpus-based study of nominalization in translations of Chinese literary prose :,
029,Advanced study in the history of modern India /,
029,Arabic into Latin in the Middle Ages :,
029,Call of empire :,"""From 1760 to 1869, four generations of one family from the Scottish Highlands sought their fortunes in the service of the East India Company. As they worked their way up through the ranks of the empire, the Baillie family left numerous footprints in India and recorded their fascinating experiences in letters sent home to Scotland. Drawing on thorough research of the military, political, and economic events of the eighteenth and nineteenth centuries and an extensive collection of family letters that depict the lives and personalities of his ancestors, Alexander Charles Baillie brings the history of British India to life. The compelling documents, lost for over a century with many reproduced here, reveal changing race relations and social attitudes, cultural tensions, military and civilian battles, economic pressures, and the rise and decline of the East India Company. The book focuses especially on two members of the family--William of Dunain, a military officer, and John of Leys, a civil servant--whose numerous adventures and misadventures impart provocative clues about the workings of the empire and the daily lives of its most influential figures. An exciting, invaluable, and personalized glimpse into the past of India, Scotland, and the East India Company, Call of Empire will appeal to genealogy enthusiasts, and social and global historians.""--"
029,Constitutions in democratic politics /,
029,Constitutions of the Communist party-states /,
029,Critical moments :,
029,"The East India Company, 1600-1858 /",
029,The eighteenth century in Indian history :,
029,Evaluation report on community palliative care support project /,
029,Extreme measures :,"""An ICU and Palliative Care specialist featured in the Netflix documentary Extremis offers a framework for a better way to exit life that will change our medical culture at the deepest level In medical school, no one teaches you how to let a patient die. Jessica Zitter became a doctor because she wanted to be a hero. She elected to specialize in critical care--to become an ICU physician--and imagined herself swooping in to rescue patients from the brink of death. But then during her first code she found herself cracking the ribs of a patient so old and frail it was unimaginable he would ever come back to life. She began to question her choice. Extreme Measures charts Zitter's journey from wanting to be one kind of hero to becoming another--a doctor who prioritizes the patient's values and preferences in an environment where the default choice is the extreme use of technology. In our current medical culture, the old and the ill are put on what she terms the End-of-Life Conveyor belt. They are intubated, catheterized, and even shelved away in care facilities to suffer their final days alone, confused, and often in pain. In her work Zitter has learned what patients fear more than death itself : the prospect of dying badly. She builds bridges between patients and caregivers, formulates plans to allay patients' pain and anxiety, and enlists the support of loved ones so that life can end well, even beautifully. Filled with rich patient stories that make a compelling medical narrative, Extreme Measures enlarges the national conversation as it thoughtfully and compassionately examines an experience that defines being human.""--"
029,"The French wars of religion, 1562-1629 /",
029,Hospice :,
029,Hospice concepts :,
029,Immunity in invertebrates :,
