DDC,Title,description
033,The Classical Structure of Japanese Literature /,
033,Japan and China :,
033,An Outline of Early Japanese Literature /,
033,A Collection of Rare Modern English Periodicals /,"The four-volume set includes four kinds of rare compilations of modern English periodicals. They are Canton Miscellany (1831), Chinese Miscellany (1845-1850), The Chinese and Japanese Repository of Facts and Events in Science, History, and Art, Relating to Eastern Asia (1863-1865), and Notes and Queries on China and Japan (1867-1870)."
033,Afghanistan and its neighbors after the NATO withdrawal /,
033,African renaissance in the millennium :,
033,After marriage in the long eighteenth century :,"This book examines the intersections between the ways that marriage was represented in eighteenth-century writing and art, experienced in society, and regulated by law. The interdisciplinary and comparative essays explore the marital experience beyond the 'matrimonial barrier' to encompass representations of married life including issues of spousal abuse, parenting, incest, infidelity and the period after the end of marriage, to include annulment, widowhood and divorce. The chapters range from these focuses on legal and social histories of marriage to treatments of marriage in eighteenth-century periodicals, to depictions of married couples and families in eighteenth-century art, to parallels in French literature and diaries, to representations of violence and marriage in Gothic novels, and to surveys of same-sex partnerships. The volume is aimed towards students and scholars working in the long eighteenth century, gender studies, women's writing, publishing history, and art and legal historians."
033,After the storm :,
033,American national security policy :,"""Security policy is a key factor not only of domestic politics in the U.S., but also of foreign relations and global security. This text sets to explain the process of security policy making in the United States by looking at all the elements that shape it, from institutions and legislation to policymakers themselves and historical precedents.""--Provided by publisher."
033,The anatomy of translation problems :,
033,"Armed conflict, women and climate change /",
033,"The art of war in Italy, 1494-1529 /",
033,Asia-Pacific security :,
033,Asia-Pacific security :,
033,Asian security handbook :,
033,Athenais :,"""Beautiful, brilliant, and fated to live at a time when most avenues of power were denied to women, Athenais de Montespan managed to seduce a king, outmaneuver a queen, and help make Louis XIV's France the epicenter of European culture."" -- publisher website."
033,The Auchinleck manuscript :,"""The essays in this collection define the parameters of present-day Auchinleck studies. They scrutinize the manuscript's rich and varied contents; reopen theories and controversies regarding the book's making; trace the operations and interworkings of the scribes, compiler, and illuminators; tease out matters of patron and audience; interpret the contested signs of linguistic and national identity; and assess Auchinleck's implied literary values beside those of Chaucer. Geography, politics, international relations and multilingualism become pressing subjects, too, alongside critical analyses of literary substance."""
033,Authorship as alchemy :,
033,Baroque and Rococo /,"'Baroque and Rococo' is a perfect detailed introduction to two styles of art, architecture and expression that bridged the Renaissance with the Enlightenment period. 'Baroque and Rococo' explores the key artists and works of the period, such as Rembrandt and Bernini, while expanding it's reach to include Asia and Latin America. 'Baroque and Rococo' contains excellent illustrations, maps, glossaries and biographies to capture the diversity of two art forms growing against the backdrop to a world of plague, war, rioting, rebellion and religious dissent. 'Baroque and Rococo' encompasses all arts - religious and profane painting and sculpture, church architecture and interiors, public buildings, palaces, domestic interiors, festivals, gardens, theatres, music, ceramics and furniture - to provide the reader with a thorough understanding of this great period in art history."
033,Behind the Japanese mask /,
