DDC,Title,description
019,Accentuated innovations in cognitive info-communication /,"Considering the emergence of artificial intelligence, virtual and augmented reality, 3D video and television, and holography, it is logical that we should also begin to create applications and businesses driven by these technologies. The 12 chapters of Accentuated Innovations in Cognitive Info-Communication focus on the research and development of state-of-the-art information in Cognitive Info-Communication. This interdisciplinary research area has emerged as a synergy between Info-Communication and Cognitive Sciences. It presents a synthetic, holistic combination of coherent technologies that will become increasingly important in the coming decade. It is a teaching and reference guide for VR, robotics, virtual classrooms and institutions, and medicine at the undergraduate and postgraduate levels. The discussed book is an immersive learning experience for students and teachers worldwide. In addition, it applies to other fields such as healthcare, performing arts, and television."
019,Accounting and human behaviour /,
019,Accounting and human behaviour /,
019,Active media technology :,
019,Advanced introduction to behavioral economics /,"Elgar Advanced Introductions are stimulating and thoughtful introductions to major fields in the social sciences and law, expertly written by the world's leading scholars. Designed to be accessible yet rigorous, they offer concise and lucid surveys of the substantive and policy issues associated with discrete subject areas. Leading researcher John F. Tomer presents an invigorating and concise introduction to behavioral economics that offers essential behavioral theories, perspectives, trends and developments within this ever-evolving discipline. This book covers the key areas of behavioral economics, including Herbert Simon's bounded rationality, Daniel Kahneman and Amos Tversky's psychological economics, behavioral finance, nudging and public policy, behavioral macroeconomics, law and behavioral economics, neuroeconomics and empirical methods of behavioral economics. John F. Tomer also explores how and why behavioral economics emerged and differs from neoclassical economics. This book will be particularly useful for advanced undergraduate students, graduate students, policy makers, and other professionals who participate in economic-related matters."
019,Advances in accounting behavioral research /,
019,Advances in accounting behavioral research /,"Advances in Accounting Behavioral Research promotes research across all areas of accounting, incorporating theory from, and contributing knowledge to, the fields of applied psychology, sociology, management science, ethics and economics.Focusing on research that examines both individual and organizational behavior relative to accounting, the series provides a unique opportunity for the exchange of peer reviewed knowledge across all areas of accounting behavioral research and the development, discussion and expansion of theories from psychology, sociology and related disciplines.Advances in Accounting Behavioral Research encourages research that tests theory, explains theory, and develops theory that can be applied to better understand accounting domains. Accordingly, reviews of established theory and how that theory has and could be used in accounting are also strongly encouraged."
019,Advances in behavioral economics /,
019,Advances in physiological computing /,
019,Advances in the psychology of sports and exercise /,
019,Aldosterone and aldosteronism /,
019,An analysis of Richard H. Thaler and Cass R. Sunstein's Nudge :,"When it was published in 2008, Richard Thaler and Cass Sunstein's Nudge: Improving Decisions about Health, Wealth, and Happiness quickly became one of the most influential books in modern economics and politics. Within a short time, it had inspired whole government departments in the US and UK, and others as far afield as Singapore. One of the keys to Nudge's success is Thaler and Sunstein's ability to create a detailed and persuasive case for their take on economic decision-making. Nudge is not a book packed with original findings or data; instead it is a careful and systematic synthesis of decades of research into behavioral economics. The discipline challenges much conventional economic thought - which works on the basis that, overall, humans make rational decisions - by focusing instead on the `irrational' cognitive biases that affect our decision making. These seemingly in-built biases mean that certain kinds of economic decision-making are predictably irrational. Thaler and Sunstein prove themselves experts at creating persuasive arguments and dealing effectively with counter-arguments. They conclude that if governments understand these cognitive biases, they can 'nudge' us into making better decisions for ourselves. Entertaining as well as smart, Nudge shows the full range of reasoning skills that go into making a persuasive argument."
019,Applied behavioural economics /,
019,Applied cyberpsychology :,
019,Applying psychology to health /,
019,"Artificial intelligence, co-creation and creativity :","""Artificial intelligence has deeply impacted our understanding of creativity and the human ability to generate creative outputs. New applications for creative tasks are rapidly evolving, and new tools are constantly being developed with much greater optimal capabilities. Importantly, the success of implementing such tools for creative tasks is still heavily dependent on human supervision and input. Therefore, it is vital to understand and critically reflect on the nature of co-creative processes between humans and AI. This book addresses such issues and provides insights into how humans can augment their capabilities of generating creative and innovative outputs by successfully co-creating with artificial intelligence. The book is intentionally divided into three main parts, to allow for a comprehensive and holistic perspective on human and AI co-creation for creative tasks. The sections are divided as: PART 1: Principles of AI And Creativity, PART 2: Critical Issues on Artificial Co-Creation and PART 3: Industry Specific Discussions. Consequently, the book provides a holistic insight on the topic, covering various issues and perspectives, and enabling an accessible read to a broad audience. For example, chapters cover examples across different industry sectors, including music, arts, science, and management. Furthermore, the book covers critical questions involving copyrights, ethical concerns, relationship with algorithms, and context-based issues. Only by critically reflecting on the intrinsic issues of AI and learning how to work with it effectively for creative purposes, we will be able to benefit from its full potential to augment human creative abilities in an appropriate manner. This novel, edited collection is an essential read for scholars working on the intersection of AI, creativity, arts, and management""--"
019,The athlete apperception technique :,"""As the field of sport psychology has matured, so a greater appreciation for a diversity of training models, research methodologies and therapeutic approaches opposed to the dominant models of objective testing has developed. The Athlete Apperception Technique sets out a sport-specific projective test for practitioners working in sport and exercise service delivery or counselling work with athletes and coaches. This innovative book includes: a basic primer on projective methods and the psychoanalytic theory behind them; a history of projective, story-telling instruments in clinical psychology; the development of the image set for the AAT; some examples of interpreting AAT image stories; instructions for the administration of the AAT; a scoring guide for the stories produced; and in-depth descriptions of the stimulus properties of each image in the AAT, along with all images presented as full-page illustrations. The AAT will help sport practitioners identify and assess personality features, relationships, anxieties, achievement, motivation, and perfectionism, and augment the recent shift in orientation for service delivery to athletes and provide a more in-depth understanding of athletes' characters. As such, it is useful supplementary reading for students of sport psychology and a novel tool for any practicing sport psychologist"" --"
019,Augmented humanity :,
019,"Becoming a sport, exercise, and performance psychology professional :",
019,The beginnings of behavioral economics :,"The Beginnings of Behavioral Economics: Katona, Simon, and Leibenstein's X-Efficiency Theory explores the mid-20th century roots of behavioral economics, placing the origin of this now-dominant approach to economic theory many years before the groundbreaking 1979 work on prospect theory by Daniel Kahneman and Amos Tversky. It discusses the work of Harvey Leibenstein, Herbert Simon, George Katona, and Frederick Hayek, reintroducing their contributions as founding pillars of the behavioral approach. It concentrates on the work of Leibenstein, reviewing his nuanced introduction of X-efficiency theory. Building from these foundations, the work explores the body of empirical research on market power and firm behavior – XE relationship.This book is a tremendous resource for graduate students and early career researchers in behavioral economics, experimental economics, organizational economics, social and organizational psychology, labor market economics and public policy."
019,Behavioral accounting /,
019,Behavioral economics :,"""In economics, the market has been understood to steer behavior towards a competitive equilibrium in which all economic actors behave optimally, and in which welfare of society is maximized. Yet many economists have also seen shortcomings to this ideal picture of the market in the form of limited information, too few buyers or sellers, adverse selection, moral hazards, and other caveats. What psychologists Daniel Kahneman and Amos Tversky brought to economics in the 1980s, was the idea that imperfections in the market may in addition be caused by fallible human behavior. This resulted in a new branch of economics called behavioral economics and it won Kahneman the Nobel Memorial Prize in Economics in 2002 (Tversky had died in 1996). This book presents a history of behavioral economics. The common rationale of behavioral economics in the 1980s - 2000s was in one version or another that ""Behavioral economics increases the explanatory power of economics by providing it with more realistic psychological foundations"" (Camerer and Loewenstein, 2004, p.3). This definition conceals a complicated relationship between economics and psychology that goes back at least to the eighteenth century. In addition, it suggests that economics and psychology are stable, universal entities. But also the label of behavioral economics itself seems odd. If economics deals with the behavior of individuals in the economy, 'behavioral economics' seems a confusing pleonasm. If on the other hand one argues that economics by definition deals with structures and institutions superseding and independent of theories of human behavior, 'behavioral economics' seems oxymoronic. In any case, it calls for some explanation""--Provided by publisher."
019,Behavioral economics :,"This book sets the agenda to turn behavioral economics, which has long been considered a subordinate discipline, into mainstream economics. Ghisellini and Chang expose the conceptual and empirical inadequacy of conventional economics using illustrations of real world decision-making in a dynamic environment, including evidence from the global financial crisis. With a rigorous yet accessible style, they give a comprehensive overview of behavioral economics and of the current state of play in the field across different schools of thought. Seven major conceptual problems still affecting the development of behavioral economics are identified and the authors propose research avenues to address these issues and allow the discipline to receive its long-awaited recognition.Crucial reading for researchers and students looking for insights into the many unsolved problems of economics."
019,Behavioral economics :,"""The second edition of Behavioral Economics: The Basics summarizes behavioral economics, which uses insights from the social sciences, especially psychology, to explain real-world economic behavior. Behavioral economic insights are routinely used not only to understand the choices people make but also to influence them, whether the aim is to enable citizens to lead healthier and wealthier lives, or to turn browsers into buyers. Revised and updated throughout with fresh current-event examples, Behavioral Economics: The Basics provides a rigorous yet accessible overview of the field that attempts to uncover the psychological processes which mediate all the economic judgements and decisions we make. The book showcases how behavioral economics is rooted in some now-old (philosophical, political, and moral) ideas surrounding economics, and in an important sense is a modern expression of some long-standing criticisms of mainstream economics. It contrasts the neoclassical economic perspective (ECON) with a more realistic perspective (HUMAN - the flesh-and-blood economic agent who is not perfect in all respects but who manages to do the best under limitations and constraints). This is a comprehensive overview of the whole field, covering all the main areas, presented in a rigorous yet accessible form. It should especially appeal to students, those with an interest in applying behavioral economic knowledge in their professional life, and anyone who wants to know how they are being influenced every day of their lives by (usually unseen) behavioral insights."" --"
019,Behavioral economics :,"""This is the first book to provide a rigorous yet accessible overview of behavioral economics, a growing field that attempts to uncover the psychological processes which mediate the economic decisions we make. Acknowledging that people are swayed by biases and emotions, and don't necessarily have access to good memories or perfect numeracy, behavioral economics challenges the assumptions of informed self-interest within mainstream economic theories. Whether used by paternalist governments to shape our behavior or advertisers and marketers to sell more products, its insights are important and far-reaching, and this is the perfect primer for anyone wishing to understand the key principles""--"
019,Behavioral economics :,
019,Behavioral economics /,"There is an underlying assumption in the neoclassical economics that the expected utility function can be used to give explanations to the consumer behavior. However, to many of us, it may be difficult to comprehend just how possible it is to measure our actions and make decisions based on the utility approach that is discussed by economists. In line with the desire to come up with the best strategy and models to offer solutions to the menace, it was universally agreed that there is need to establish a discipline that would incorporate the attributes of psychology, cognitive science and economics. The relevant discipline in this case would be termed ""Behavioral Economics"".The main idea behind the formulation of this book is to help learners in the field of psychology and economics to understand the existing mutual relationship between the two disciplines. Various attributes of human behavior are discussed in this book. For instance mental accounting, as discussed elaborately in the book can be of great impact in getting to know why consumers are generally loss averse. Ideally, most economic choices are made based on individual emotions, a concept that is greatly disposed by the neoclassical economists. The role of emotions in decision making as portrayed in this book cannot be ignored.The application of behavioral economics in the modern world is evident, from marketing, clinical psychology, planning, insurance and banking. In line with the relevance of the discipline, this book tries to explore the various principles of behavioral economics and brings them to light by showing how applicable they are in modern policy making. It is with great appreciation and acknowledgement that the work done by economic proponents such as the Nobel laureate Daniel Kahneman has been very fundamental in making illustrations to most part of the literature coverage in this book."
019,Behavioral economics /,"""Over the last few decades behavioral economics has revolutionized the discipline. It has done so by putting the human back into economics, by recognizing that people sometimes make mistakes, care about others and are generally not as cold and calculating as economists have traditionally assumed. The results have been exciting and fascinating, and have fundamentally changed the way we look at economic behavior. This textbook introduces all the key results and insights of behavioral economics to a student audience. Ideas such as mental accounting, prospect theory, present bias, inequality aversion and learning are explained in detail. These ideas are also applied in diverse settings, such as auctions, stock market crashes, charitable donations and health care, to show why behavioral economics is crucial to understanding the world around us. Consideration is also given to what makes people happy, and how we can potentially nudge people to be happier. This new edition contains expanded and updated coverage of several topics and applications, including fraud and cybercrime, cryptocurrency, public health messaging, and the COVID-19 pandemic. The companion website is also updated with a range of new questions and worked examples. This book remains the ideal introduction to behavioral economics for advanced undergraduate and graduate students""--"
019,Behavioral economics /,
019,Behavioral economics /,
019,Behavioral economics /,
019,Behavioral economics and healthy behaviors :,
019,Behavioral economics and its applications /,
019,Behavioral economics for cost-benefit analysis :,"""Behavioral economists have identified a number of situations in which people appear not to behave according to the neoclassical assumptions underpinning welfare economics and its application to the assessment of the efficiency of proposed public policies through cost-benefit analysis. This book introduces the concept of benefit validity as a criterion for estimating benefits from observed or stated preference studies, and provides practical guidelines to help analysts accommodate behavioral findings. It considers benefit validity in four areas: violations of expected utility theory, unexpectedly large differences between willingness to pay and willingness to accept, non-exponential discounting, and harmful addiction. In addition to its immediate value to practicing policy analysts, it helps behavioral economists identify issues where their research programs can make practical contributions to better policy analysis""--"
019,"Behavioral economics of preferences, choices, and happiness /","This book is a collection of important contributions by Japanese researchers and their coauthors to present current advances in behavioral economics and finance, particularly in relation to decision making and human well-being. The topics covered in this volume include decision making under the conditions of inter-temporal choices, risk, and social relations, happiness, and the neuro-scientific/biological basis of behavior. The book includes works of research, both theoretical and empirical, on time discounting, time preferences, risk aversion, altruism, social status, happiness, addiction, limited attention, and health and financial investments. The authors of the chapters add supplementary discussions to survey more recent advances on related topics or to provide detailed information that were abbreviated in the original publications. The addenda will enable readers to deepen their understanding of decision making and human well-being."
019,Behavioral finance :,"The area of behavioral finance, though relatively young, has matured and spread beyond its initial objectives: to demonstrate the fallibility of the efficient market hypothesis, to shake the belief in the ubiquity of rational decision making, and to convince the finance world of the importance of psychological biases in decision making. The success of the field in meeting its goals, however, has called into question its continued relevance. Behavioral finance is thus currently at a crossroads, and researchers need to decide which way they should turn for the area to continue to thrive and to meaningfully contribute to financial knowledge.This collection of papers deals with rarely-explored topics to point at new directions that behavioral finance should explore to maintain its viability, along with contributions to traditional topics."
019,Behavioral finance :,
019,Behavioral rationality and heterogeneous expectations in complex economic systems /,"""Recognising that the economy is a complex system with boundedly rational interacting agents, the book presents a theory of behavioral rationality and heterogeneous expectations in complex economic systems and confronts the nonlinear dynamic models with empirical stylized facts and laboratory experiments. The complexity modeling paradigm has been strongly advocated since the late 1980s by some economists and by multidisciplinary scientists from various fields, such as physics, computer science and biology. More recently the complexity view has also drawn the attention of policy makers, who are faced with complex phenomena, irregular fluctuations and sudden, unpredictable market transitions. The complexity tools - bifurcations, chaos, multiple equilibria - discussed in this book will help students, researchers and policy makers to build more realistic behavioral models with heterogeneous expectations to describe financial market movements and macro-economic fluctuations, in order to better manage crises in a complex global economy""--"
019,Behavioural economics :,"This book offers a course in behavioural economics at the upper undergraduate and graduate level. Behavioural economics has quickly become popular, both within economics and among policy makers. This book reflects an open-minded approach towards economics, open to insights from other disciplines and new ways of data collection and analysis. It helps economists to build more realistic models of decision making and policy makers to more successfully implement policy. It gives an overview of recent developments in behavioural economics stressing throughout how behavioural economics can be applied in important policy decisions with a special focus on health policy, as well as examples from finance, insurance, and environmental policy and climate change. The book pays particular attention to current open questions, thereby developing students’ critical faculties. This way, the advanced undergraduate and graduate student is provided with a set of tools and insights to understand the current literature, to perform behavioural economics analyses, and to offer well-founded policy advice. Han Bleichrodt is a full professor at Erasmus School of Economics, Rotterdam, The Netherlands. He has published extensively on decision under uncertainty and intertemporal choice with special applications to health in a range of journals. He has taught many courses in behavioural and health economics at the PhD, Master, and undergraduate level both at Erasmus and other institutions. ."
019,Behavioural economics :,"For centuries, economics was dominated by the idea that we are rational individuals who optimise our own 'utility'. Then, in the 1970s, psychologists demonstrated that the reality is a lot messier. We don't really know what our utility is, and we care about people other than ourselves. We are susceptible to external nudges. And far from being perfectly rational we are prone to 'cognitive biases' with complex effects on decision-making, such as forgetting to prepare for retirement. David Orrell explores the findings from psychology and neuroscience that are shaking up economics - and that are being exploited by policy-makers and marketers alike, to shape everything from how we shop for food, to how we tackle societal happiness or climate change. Finally, he asks: is behavioural economics a scientific revolution, or just a scientific form of marketing?"
019,Behavioural economics /,
