DDC,Title,description
313,101 sample write-ups for documenting employee performance problems :,"Whether you're addressing an initial infraction or handling termination-worthy transgressions, you need to be 100 percent confident that every employee encounter is clear, fair, and most importantly, legal. Thankfully, HR expert Paul Falcone has provided this wide-ranging resource that explains in detail the disciplinary process and provides ready-to-use documents that eliminate stress and second-guessing about what to do and say.Revised to reflect the latest developments in employment law, the third edition of 101 Sample Write-Ups for Documenting Employee Performance Problems includes expertly crafted, easily customizable write-ups that address: sexual harassment, absenteeism, insubordination, drug or alcohol abuse, substandard work, email and phone misuse, teamwork issues, managerial misconduct, confidentiality breaches, social media abuse, and more!With each sample document also including a performance improvement plan, outcomes and consequences, and a section of employee rebuttal, it's easy to see why over 100,000 copies have already been sold, making life for managers and HR personnel significantly easier when it comes to addressing employee performance issues."
313,America declares independence /,
313,American scripture :,"""Pauline Maier shows us the Declaration as both the defining statement of our national identity and the moral standard by which we live as a nation. It is truly ""American Scripture,"" and Maier tells us how it came to be - from the Declaration's birth in the hard and tortuous struggle by which Americans arrived at Independence to the ways in which, in the nineteenth century, the document itself became sanctified."" ""Maier describes the transformation of the Second Continental Congress into a national government, unlike anything that preceded or followed it, and with more authority than the colonists would ever have conceded to the British Parliament; the great difficulty in making the decision for Independence; the influence of Paine's Common Sense, which shifted the terms of debate; and the political maneuvers that allowed Congress to make the momentous decision.""--BOOK JACKET."
313,Ancient Egyptian temple ritual :,
313,Catalogue 2.0 :,
313,The Declaration of Independence :,"This A-to-Z encyclopedia surveys the history, meaning, and enduring impact of the Declaration of Independence by explaining its contents and concepts, profiling the Founding Fathers, and detailing depictions of the Declaration in art, music, and literature. * Contains more than 200 encyclopedia entries pertaining to the Declaration of Independence * Provides cross references and resources for further study in each entry * Includes the full text of the Declaration of Independence * Helps readers to comprehend the historical significance of the document in a chronology of events"
313,Declaration of Independence and the United States Constitution /,"What is the President, Congress, and the Supreme Court really allowed to do? This unique and handy guide includes the documents that guide our government, annotated with accessible explanations from one of America's most esteemed constitutional scholars. In one portable volume, with accessible annotations and modernizing commentary throughout, Richard Beeman presents The Declaration of Independence and the United States Constitution. Beeman has created a fascinating apparatus for understanding the most important document in American history--and why it's as central in the America of today as it was in creation of the country. Penguin presents a series of six portable, accessible, and--above all--essential reads from American political history, selected by leading scholars. Series editor Richard Beeman, author of The Penguin Guide to the U.S. Constitution, draws together the great texts of American civic life to create a timely and informative mini-library of perennially vital issues. Whether readers are encountering these classic writings for the first time, or brushing up in anticipation of the 50th anniversary of the Civil Rights Act, these slim volumes will serve as a powerful and illuminating resource for scholars, students, and civic-minded citizens."
313,Electrical machines :,
313,Electronical machines,
313,A first course in fuzzy logic /,
