DDC,Title,description
051,100 works of art that will define our age /,"Just as Picasso's Guernica or Gericault's Raft of the Medusa survive as powerful cultural documents of their time, there will be works from our own era that will endure for generations to come. But which ones? Which contemporary artworks best capture the zeitgeist of the late 20th and early 21st centuries? This bold and engaging book, written by one of the freshest and most exciting new voices in cultural criticism, predicts which artists and artworks from the past two decades will come to define our age through their power to question, provoke and inspire. This is essential and enjoyable reading for all those working with and studying contemporary culture, as well as for the general art-lover keen to find a clear path through the maze of global contemporary art."
051,33 artists in 3 acts /,
051,33 artists in 3 acts /,
051,The Abe administration and the rise of the prime ministerial executive /,
051,All dressed up :,
051,Art and politics now /,"This book is a richly illustrated survey of more than 200 artists whose works address the political, often using radical approaches and techniques to communicate their ideas. Since the turn of the 21st century, contemporary artists have increasingly engaged with some of the most pressing issues facing our world and their art has taken a distinctly political turn. Eleven themed chapters with integrated illustrations each provide a closely woven argument about the contribution of specific artworks and projects to different aspects of political and social engagement, from globalization and citizenship to activism and the environment."
051,Art cities of the future :,"""Twelve international curators actively involved in the artistic centres of Beirut, Bogotá, Cluj, Delhi, Istanbul, Johannesburg, Lagos, San Juan, São Paulo, Seoul, Singapore and Vancouver have each selected eight artists (and collectives) to represent the avant-garde of their particular city""--Preface."
051,Art is trash /,"Urban art is conquering the world. Big cities and small towns are home to street art communities. Pioneering artists or forerunners of particular mediums or techniques emerge. ""Art is Trash,"" a concept that contains the artist's experiences, his reflections on society, and his personal perception of the world of art, is the first book to showcase the work, philosophy, and evolution of Francisco de Pajaro.Francisco de Pajaro is a self-taught artist. He currently resides in Barcelona, although he spends long periods of time in cities like London, New York, and Chicago, exploring and working in their streets."
051,"Beautiful world, where are you? /","Published for the tenth Liverpool Biennial, Beautiful World, Where Are You? reflects on political turmoil and considers how times of uncertainty invite a more equitable sense of beauty through works by Kevin Beasley, Francis Als, Shannon Ebner, Melanie Smith and others. Exhibition: Liverpool Biennial, UK (14.07. - 28.10.2018)."
051,The big picture :,
051,Bourdieu and postcolonial studies /,"Postcolonial studies has taken a significant turn since 2000 from the post-structural focus on language and identity of the 1980s and 1990s to more materialist and sociological approaches. A key theorist in inspiring this innovative new scholarship has been Pierre Bourdieu. Bourdieu and Postcolonial Studies shows the emergence of this strand of postcolonialism through collecting texts that pioneered this approachby Graham Huggan, Chris Bongie, and Sarah Brouilletteas well as emerging scholarship that follows the path these critics have established. This Bourdieu-inspired work examines the institutions that structure the creation, dissemination, and reception of world literature; the foundational values of the field and its sometimes ambivalent relationship to the popular; and the ways concepts like habitus, cultural capital, consecration and anamnesis can be deployed in reading postcolonial texts. Topics include explorations of the institutions of the field such as the B.B.C.s Caribbean voices program and the South African publishing industry; analysis of Bourdieus fieldwork in Algeria during the decolonization era; and comparisons between Bourdieus work and alternative versions of literary sociology such as Pascale Casanovas and Franco Morettis. The sociological approach to literature developed in the collected essays shows how, even if the commodification of postcolonialism threatens to neutralize the fields potential for resistance and opposition, a renewed project of postcolonial critique can be built in the contaminated spaces of globalization."
051,The Cambridge companion to English Renaissance tragedy /,
051,The Cambridge Shakespeare guide /,"""Are you studying Shakespeare and looking for a handy summary of plots, characters and interpretations? Or are you a keen theatregoer wanting essential background on the Shakespeare plays you see on stage? Ideal for students and theatre enthusiasts alike, this lively and authoritative guide presents key information, clearly set out, on all Shakespeare's dramatic and poetic works, covering plots and people, sources, context, performance history and major themes. Ordered alphabetically for easy reference, each play entry features a 'key facts' box providing informative and revealing statistics, including a breakdown of each play's major roles. The guide is illustrated with striking performance photographs throughout, and also provides brief accounts of Shakespeare's life and language, Shakespeare in print and theatre in Shakespeare's time. This is an indispensable reference source for all students and theatregoers""--"
051,China /,
051,A complete book concerning happiness and benevolence :,
051,Contemporary art :,"""An integrated account of today's contemporary art world that features original articles by leading international art historians, critics, curators, and artists, introducing varied perspectives on the most important debates and discussions happening around the world""--"
051,Contentious activism & inter-Korean relations /,
051,Cosmopolitan canvases :,
051,Critical perspectives on literature and culture in the new world order /,
