DDC,Title,description
774,Binomium chitin-chitinase :,
774,Contemporary Russian satire :,"This wide-ranging 1996 study presents an examination of the extraordinary diversity and range of satirical writing in Russian literature and will be of interest not only to Slavicists but also to those interested in genre theory. Through the close analysis of seminal satirical texts written by five Russian and emigre authors in the 1970s and 1980s, Karen Ryan-Hayes demonstrates that formal and thematic parody is pervasive and that it provides additional levels of meaning in contemporary Russian satire. Each work under examination is placed within the wider European literary context as well as within the Russian tradition and is representative of a different sub-genre of satire. The author focuses on a variety of these genres and modes and offers practical criticism on each text. The writers under discussion have enjoyed a positive reception in the West and their works demonstrate the variety and vitality of Russian and Soviet satire."
774,Crisis in higher education :,
774,Families and communes :,
774,"Gender, household and state in post-revolutionary Vietnam /","Examines gender in post-revolutionary Vietnam, focusing on gender relations in the family and state since the onset of economic reform in 1986. This book demonstrates that despite the formal institution of public gender equality in Vietnam, in practice women do not hold a great deal of power, continuing to defer to men in the family and community."
774,The genetics and biology of drosophila.,
774,Holographic interferometry :,
774,Holographic interferometry /,
774,Houghton Library at 75 :,"Houghton Library?the primary repository for Harvard University's rare books, manuscripts, and much more?celebrates its 75th anniversary in 2017. Houghton's holdings span nearly the entire history of the written word, from papyrus to the laptop. This anniversary volume presents a snapshot of the unique items that fill the library's shelves. From miniature books composed by a teenage Charlotte Bront?? to a massive medieval manuscript hymnbook; from the plays of Shakespeare to costume designs for Star Trek; and from the discoveries of Copernicus to the laptops of twenty-first century writers, the selections celebrate great achievements in many and diverse fields of human endeavor. For the first time, readers will be able to tour the Houghton Library collection?which draws thousands of visitors from around the world each year?from home, with full-color illustrations."
774,Keys to the tropical fruit flies (Tephritidae: Dacinae) of South-East Asia :,"Fruit flies are a major issue facing horticultural producers, and as global warming and species migration become more prevalent issues there is an urgent need for easy identification of these pests. A companion volume to the recently published “Tropical Fruit Flies of South-East Asia (Tephritidae: Dacinae)”, this book provides fully-illustrated keys for the identification of all currently-known Dacinae fruit flies. Focusing on south-east Asian fauna, it covers areas including India, Bhutan, Nepal, Sri Lanka, Myanmar, China, Taiwan, Japan, the Philippines, Palau, Vietnam, Thailand, Singapore, Malaysia and Indonesia. This major new reference work is produced by experts with over 80 years' combined research experience, and through simple identification information can help prevent these major pest species being introduced to new geographical areas. Of particular value to agriculture and quarantine officers responsible for the detection of new incursions, where early detection is both economical and essential to guarantee eradication, this book is also a valuable resource for researchers and students of agriculture and entomology."
774,The making and evaluation of holograms /,
774,The marine biology of the South China Sea III :,"The first conference on the Marine Biology of the South China Sea was convened in Hong Kong in 1990, to celebrate the opening of the Swire Institute of Marine Science. The second was convened in Guangzhou, China, in 1993. The third conference returned to Hong Kong in 1996 and, in a continuing pattern of growth, was attended by 127 scientists and students from 14 countries and territories. Of the 1O4 keynote addresses, papers and posters presented at the meeting, 42 are published here, following critical peer review, under the symposium categories of Taxonomy and Biological Diversity, Biology and Ecology and Coastal Zone Management and Conservation of the Biological Resources, of the South China Sea. Each conference sets its own symposia themes but in view of the rapid, perceived, decline in the marine environment of the South China Sea and the overexploitation of its resources, the 1996 meeting focused its attention on these issues. There are many meetings related to marine science convened by the countries of the South China rim. Some are national, others are international, but most are typically convened by agencies and attendance is restricted to an invited few, usually senior scientists. Europe hosts a European Marine Biology Symposium, that is convened in a different country each year and which sets the meeting's themes. The proceedings of those meetings constitute one of the most authoritative accounts of the marine biology of European waters. The meeting itself provides a forum for scientists and students, so that international collaborative research is now a key feature of European marine science. First convened in 1996, the 32 symposia are a tribute to international operation in research in a marine environment that, of itself, knows no boundaries. The South China Sea countries also need such a forum, free of political dogma."
774,Report from Tungting : a people's commune on Taihu Lake /,
774,The genetics and biology of drosophila.,
774,Three-dimensional imaging techniques /,
774,Volume holography and volume gratings /,
774,"Women, family, and utopia :",
774,"Women, family, and utopia :",
789,The butterflies of Costa Rica and their natural history :,
789,The butterflies of Kenya and their natural history /,
789,Butterflies of West Malaysia & Singapore /,
789,Conservation of the Richmond Birdwing Butterfly in Australia /,"This survey of one the longest insect conservation campaigns in Australia deals with one of the most iconic endemic papilionid butterflies, the Richmond birdwing (Ornithoptera richmondia), threatened by clearance and fragmentation of subtropical rainforest in eastern Australia and the spread of an alien and poisonous larval food-plant. It was thus lost from much of its former range during the twentieth century. Its conservation has involved many aspects of community involvement, developed over more than 20 years, and its recovery has focused on habitat restoration and weed eradication, in conjunction with conservation of remaining forest fragments. The work involved the entire historical range of the butterfly, and has emphasised landscape connectivity, enhanced through extensive plantings of native food plants. Interest has been maintained through extensive publicity, community education and media activity, and the programme has provided many lessons for advancing insect conservation practice in the region. This summary of the extensive scientific and public aspects of this innovative insect conservation study, emphasises the many different factors that can influence community interest and practical outcomes."
789,The disappearance of butterflies /,"""Why butterflies are disappearing and what it means for us""--"
789,Down by the riverside :,
789,Drum damba :,
789,Dynamics of coral communities /,
789,Giant pandas :,
789,La tuna de canton :,
789,The language of butterflies :,"""In this fascinating book from the New York Times bestselling author of The Horse, Wendy Williams explores the lives of one of the world's most resiliant creatures--the butterfly--shedding light on the role that they play in our ecosystem and in our human lives""--"
789,Large white butterfly :,
789,The last butterflies :,"Most of us have heard of such popular butterflies as the Monarch or Painted Lady. But what about the Fender’s Blue? Or the St. Francis’ Satyr? Because of their extreme rarity, these butterflies are not well-known, yet they are remarkable species with important lessons to teach us. The Last Butterflies spotlights the rarest of these creatures—some numbering no more than what can be held in one hand. Drawing from his own first-hand experiences, Nick Haddad explores the challenges of tracking these vanishing butterflies, why they are disappearing, and why they are worth saving. He also provides startling insights into the effects of human activity and environmental change on the planet’s biodiversity.Weaving a vivid and personal narrative with ideas from ecology and conservation, Haddad illustrates the race against time to reverse the decline of six butterfly species. Many scientists mistakenly assume we fully understand butterflies’ natural histories. Yet, as with the Large Blue in England, we too often know too little and the conservation consequences are dire. Haddad argues that a hands-off approach is not effective and that in many instances, like for the Fender’s Blue and Bay Checkerspot, active and aggressive management is necessary. With deliberate conservation, rare butterflies can coexist with people, inhabit urban fringes, and, in the case of the St. Francis’ Satyr, even reside on bomb ranges and military land. Haddad shows that through the efforts to protect and restore butterflies, we might learn how to successfully confront conservation issues for all animals and plants.A moving account of extinction, recovery, and hope, The Last Butterflies demonstrates the great value of these beautiful insects to science, conservation, and people."
789,Men and pandas /,
789,Panda nation :,"A logo on products ranging from chopsticks and toilet paper to cell phones and automobiles, the panda is one of the most ubiquitous images in China and throughout the world. Yet the panda holds little notable historical significance in China. Although it has existed in the territory of present-day China since the Pliocene epoch, its widespread popularity there is not only recent, but almost sudden. In Panda Nation, E. Elena Songster links the emergence of the giant panda as a national symbol to the development of nature protection in the People's Republic of China. The panda's transformation into a national treasure exemplifies China's efforts in the mid-twentieth century to distinguish itself as a nation through government-directed science and popular nationalism. The story of the panda's iconic rise offers a striking reflection of China's recent and dramatic ascent as a nation in global status."
789,Social butterflies /,"""Throughout his career, Henry Horn developed a unique approach to the study of butterflies. In this book, he brings together his research with recent findings to present the most recent account of social butterflies-that is, butterflies whose interactions are sufficiently complex as to resemble the level of organization and communication typically associated with vertebrates and some bees. The core of the book consists of focused studies of five species: the Plain Ringlet, Eyed Brown, Great-Spangled Fritillaries, Viceroy, and Pearly Eye, in order of increasing complexity of social interaction. In each chapter, Horn presents a descriptive account of the species' natural history and behavioral idiosyncrasies, ranging behavior, and a model to explain a characteristic aspect of its behavior. He then proceeds to emphasize key departures from these models in order to present the hypothesis that some butterflies make decisions-that is, they are not simply pre-conditioned to react to stimuli in a certain way-by looking at how butterflies interact with the landscape and each other. The book ends with a summary of key conclusions as well as a list of intriguing but yet unanswered questions in need of future research""--"
789,The wilderness home of the giant panda /,
789,Wings in the light :,"An extraordinary look at the wild butterflies of North America, with hundreds of compelling original photographs See what it's like to stare a butterfly in the eyes. Lavishly illustrated and scientifically rigorous, this dazzling volume provides a comprehensive visual guide to the butterflies of North America. David Lee Myers's stunning photography captures these amazing insects in their natural habitats, offering a firsthand look at how butterflies appear in the wild. Featuring more than a hundred species of butterflies, the book highlights the importance of studying these insects as indicator species and discusses not only the taxonomy and biology of butterflies but also the importance of conserving butterfly habitats."
789,"Writings on music, 1965-2000 /","In the mid-1960s, Steve Reich radically renewed the musical landscape with a back-to-basics sound that came to be called Minimalism. These early works, characterized by a relentless pulse and static harmony, focused single-mindedly on the process of gradual rhythmic change. Throughout his career, Reich has continued to reinvigorate the music world, drawing from a wide array of classical, popular, sacred, and non-western idioms. His works reflect the steady evolution of an original musical mind.Writings on Music documents the creative journey of this thoughtful, groundbreaking composer. These 64 short pieces include Reich's 1968 essay ""Music as a Gradual Process,"" widely considered one of the most influential pieces of music theory in the second half of the 20th century. Subsequent essays, articles, and interviews treat Reich's early work with tape and phase shifting, showing its development into more recent work with speech melody and instrumental music. Other essays recount his exposure to non-western music -- African drumming, Balinese gamelan, Hebrew cantillation -- and the influence of these musics as structures and not as sounds. The writings include Reich's reactions to and appreciations of the works of his contemporaries (John Cage, Luciano Berio, Morton Feldman, Gyorgy Ligeti) and older influences (Kurt Weill, Schoenberg). Each major work of the composer's career is also explored through notes written for performances and recordings.Paul Hillier, himself a respected figure in the early music and new music worlds, has revisited these texts, working with the author to clarify their central narrative: the aesthetic and intellectual development of an influential composer. For long-time listeners and young musicians recently introduced to his work, this book provides an opportunity to get to know Reich's music in greater depth and perspective."
789,"Writings on music, 1965-2000 /","In the mid-1960s, Steve Reich radically renewed the musical landscape with a back-to-basics sound that came to be called Minimalism. These early works, characterized by a relentless pulse and static harmony, focused single-mindedly on the process of gradual rhythmic change. Throughout his career, Reich has continued to reinvigorate the music world, drawing from a wide array of classical, popular, sacred, and non-western idioms. His works reflect the steady evolution of an original musical mind.Writings on Music documents the creative journey of this thoughtful, groundbreaking composer. These 64 short pieces include Reich's 1968 essay ""Music as a Gradual Process,"" widely considered one of the most influential pieces of music theory in the second half of the 20th century. Subsequent essays, articles, and interviews treat Reich's early work with tape and phase shifting, showing its development into more recent work with speech melody and instrumental music. Other essays recount his exposure to non-western music -- African drumming, Balinese gamelan, Hebrew cantillation -- and the influence of these musics as structures and not as sounds. The writings include Reich's reactions to and appreciations of the works of his contemporaries (John Cage, Luciano Berio, Morton Feldman, Gyorgy Ligeti) and older influences (Kurt Weill, Schoenberg). Each major work of the composer's career is also explored through notes written for performances and recordings.Paul Hillier, himself a respected figure in the early music and new music worlds, has revisited these texts, working with the author to clarify their central narrative: the aesthetic and intellectual development of an influential composer. For long-time listeners and young musicians recently introduced to his work, this book provides an opportunity to get to know Reich's music in greater depth and perspective."
859,An anthology of Romanian women poets /,
859,Bengal nights /,
859,Eurasian :,
859,Exhibition design /,
859,Mystic stories :,
859,Romanian literature as world literature /,"Approaching Romanian literature as world literature, this book is a critical-theoretical manifesto that places its object at the crossroads of empires, regions, and influences and draws conclusions whose relevance extends beyond the Romanian, Romance, and East European cultural systems. This ""intersectional†? revisiting of Romanian literature is organized into three parts. Opening with a fresh look at the literary ideology of Romania's ""national poet,†? Mihai Eminescu, part I dwells primarily on literary-cultural history as process and discipline. Here, the focus is on cross-cultural mimesis, the role of strategic imitation in the production of a distinct literature in modern Romania, and the shortcomings marking traditional literary historiography's handling of these issues. Part II examines the ethno-linguistic and territorial complexity of Romanian literatures or ""Romanian literature in the plural.†? Part III takes up the trans-systemic rise of Romanian, Jewish Romanian, and Romanian-European avant-garde and modernism, Socialist Realism, exile and émigré literature, and translation."
859,The royal hunt /,
859,Ruralism and literature in Romania /,"""The topics of the volume range from re-readings of canonical works to ideological readings of modern Romanian literature, rural novels of the Romanian socialist realism and post-communist literary trends centred around rural life""--"
