DDC,Title,description
699,"Big Bear, Small Mouse","A big bear and a small mouse discover all of the opposites between their animal friends. Through playful interactions with their woodland companions, they explore concepts like big and small, fast and slow, and other contrasting qualities."
699,The Illusion of the Wise: Mistakes and Misjudgments in Daily Thinking  ,"A German book by Hans-Peter Beck-Bornholdt exploring common errors and misjudgments in everyday thinking. It examines how people form opinions and make decisions based on flawed reasoning, shedding light on the psychological mechanisms behind everyday misconceptions. (AI)"
699,Agricola on Metals,"A concise treatment of Georgius Agricola's life and work, with special emphasis on his major work De re metallica. Contains a book-by-book explanation of topics of interest including mining and metallurgy, with excellent reproductions of original woodcuts. Published by Burndy Library in 1958."
699,Know Your Own Ship,"A simple explanation of the stability, trim, construction, tonnage, and freeboard of ships, together with a fully worked out set of the usual ship calculations (from drawings). Specially arranged for the use of ships' officers, superintendents, engineers, draughtsmen, and others. First published in 1901, with numerous illustrations."
699,Edible Wild Herbs and Their Poisonous Double-Actors: Collecting Wild Herbs��But Properly  ,"A German guide to edible wild herbs and their toxic look-alikes by Eva-Maria Dreyer. Designed to help beginners safely identify and collect plants in nature, the book pairs each edible plant with its inedible or poisonous counterpart. Organized by season with clear illustrations for easy identification and safe foraging. (AI)"
699,Farewell Requires Time: Palliative Medicine and the Ethics of Dying,"A German book by H. Christof -Busch on palliative medicine and the ethics of dying. It explores how farewell takes time, examining the medical, ethical, and human dimensions of end-of-life care. Addresses questions about dignity, pain management, and compassionate care for the dying. (AI)"
699,Active Despite Dementia: A Guide to Activating and Supporting People with Dementia,"A German handbook by Johanna Radenbach for the activation and care of people with dementia. Published by Schl??tersche in 2009, it provides practical guidance for caregivers on how to keep dementia patients active and engaged, with 152 pages of illustrated content. (AI)"
699,Praxis textbook of modern herbal medicine,"A German practical textbook of modern herbal medicine by Ursel B??hring. A comprehensive guide covering the fundamentals, applications, and therapy using medicinal plants. Written by a practitioner specializing in phytotherapy, it serves as both a learning resource and reference work for herbal medicine practitioners. (AI)"
699,Emotions as Resources,"A German book by Jan Glasenapp on emotions as resources. It explores how emotions can be understood and utilized as valuable personal resources for personal growth, relationships, and well-being. Examines the role of emotional intelligence in daily life and professional contexts. (AI)"
699,Body and Feelings in Psychotherapy - Basic Exercises (Life Learning 120),"A German book by Gudrun on body and feeling in psychotherapy. Part of the Leben Lernen series, it provides basic exercises for integrating somatic awareness into psychotherapeutic practice. Focuses on the mind-body connection in healing and personal development. (AI)"
