DDC,Title,description
884,Arion's lyre :,"Arion's Lyre examines how Hellenistic poetic culture adapted, reinterpreted, and transformed Archaic Greek lyric through a complex process of textual, cultural, and creative reception. Looking at the ways in which the poetry of Sappho, Alcaeus, Ibycus, Anacreon, and Simonides was preserved, edited, and read by Hellenistic scholars and poets, the book shows that Archaic poets often look very different in the new social, cultural, and political setting of Hellenistic Alexandria. For example, the Alexandrian Sappho evolves from the singer of Archaic Lesbos but has distinct associations and contexts, from Ptolemaic politics and Macedonian queens to the new phenomenon of the poetry book and an Alexandrian scholarship intent on preservation and codification."
884,The Cambridge companion to Greek lyric /,
884,Cats :,
884,Economy of the unlost :,"""The ancient Greek lyric poet Simonides of Keos was the first poet in the Western tradition to take money for poetic composition. From this starting point, Anne Carson launches an exploration, poetic in its own right, of the idea of poetic economy. She offers a reading of certain of Simonides' texts and aligns these with writings of the modern Romanian poet Paul Celan, a Jew and survivor of the Holocaust, whose ""economies"" of language are notorious. Asking such questions as, What is lost when words are wasted? and Who profits when words are saved, Carson reveals the two poets' striking commonalities.""--BOOK JACKET."
884,Gorilla society :,
884,Greek lyric :,
884,Greek lyric /,"""This volume presents a selection of papers published in the last few decades on the main types of Greek lyric poetry (melic, elegiac, and iambic), excluding Pindar and Bacchylides"" -- Preface."
884,Greek lyric poetry :,
884,Greek lyric poetry :,"This new poetic translation by a leading expert captures the nuances of meaning and the whole spirit of this poetry as never before. It is not merely a selection but covers all the surviving poems and intelligible fragments, apart from the works of Pindar and Bacchylides, and includes a number of pieces not previously translated. The Introduction gives a brief account of the poets, and explanatory Notes on the texts will be found at the end. ABOUT THE SERIES: For over 100 years Oxford World's Classics has made available the widest range of literature from around the globe. Each affordable volume reflects Oxford's commitment to scholarship, providing the most accurate text plus a wealth of other valuable features, including expert introductions by leading authorities, helpful notes to clarify the text, up-to-date bibliographies for further study, and much more."
884,Idylls /,"The Greek poet Theocritus of Syracuse (first half of the third century BC) was the inventor of 'bucolic' poetry. These vignettes of country life, centred on competitions in song and love, are the foundational poems of the western pastoral tradition. They were the principal model for Virgil in the Eclogues and their influence can be seen in the work of Petrarch and Milton. Although it is the pastoral poems for which he is chiefly famous, Theocritus also wrote hymns to the gods, brilliant mime depictions of everyday life, short narrative epics, epigrams, and encomia of the powerful. The great variety of his poems illustrates the rich and flourishing poetic culture of what was a golden age for Greek poetry."
884,The Idylls of Theocritus /,
884,Mountain gorillas :,
884,"Music, text, and culture in ancient Greece /","What difference does music make to performance poetry, and how did the ancients understand this relationship? This volume explores the interaction of music and language in ancient Greek poetry, arguing that music crucially informs the ways in which these texts create meaning and exploring its place in contemporary critical writings."
884,Nuclear receptors /,
884,The odes and selected fragments /,
884,The odes of Pindar /,
884,The odes of Pindar /,
884,The pastoral Narcissus :,
884,Pindar :,
884,Pindar /,
884,Pindar and the emergence of literature /,"""Pindar and the Emergence of Literature places Pindar in the context of the evolution of Archaic Greek poetics. While presenting an in-depth introduction to diverse aspects of Pindar's art (authorial metapoetics, imagery, genre hybridization, religion, social context, and dialect), it seeks to establish a middle ground between cultural contextualism and literary history, paying attention both to poetry's historical milieu and its uncanny capacity to endure in time. With that methodological objective, the book marshals a new version of historical poetics, drawing both on theorists usually associated with this approach, such as Alexander Veselovsky, Mikhail Bakhtin, and Olga Freidenberg, and on T. S. Eliot, Hans Blumenberg, Fredric Jameson, and Stephen Greenblatt. The ultimate literary-historical problem posed by Pindar's poetics, which this book sets out to solve, is the transformation of pre-literary structures rooted in folk communal art into elements that still inform our notion of literature""--"
884,Pythian eleven /,
884,Re-reading Sappho :,
884,Regulating the multinational enterprise :,
884,Sappho :,
884,Sappho's immortal daughters /,"Margaret Williamson conducts us through ancient representations of Sappho, from vase paintings to appearances in Ovid, and traces the route by which her work has reached us, shaped along the way by excavators, editors, and interpreters. She goes back to the poet's world and time to explore perennial questions about Sappho: How could a woman have access to the public medium of song? What was the place of female sexuality in the public and religious symbolism of Greek culture? What is the sexual meaning of her poems? Williamson then looks closely at the poems themselves, Sappho's ""immortal daughters."" Her book offers the clearest picture yet of a woman whose place in the history of Western culture has been at once assured and mysterious."
884,Selected odes :,
