DDC,Title,description
715,Aerobics today /,
715,Aerobics today /,
715,Agricultural extension :,
715,Agricultural extension :,
715,Agricultural extension :,
715,Agricultural extension /,
715,Agricultural extension and rural development :,
715,Agricultural extension in India /,
715,The agricultural link :,
715,Aspects of the phonology of Lebanese Arabic /,
715,Awakening the sleeping giant :,
715,The complete guide to the learning styles inservice system /,
715,Designing institutions for environmental and resource management /,
715,Ecological restoration :,
715,Evaluation of the performance of T&V extension in Kenya /,
715,Exploring new roles for librarians :,"Librarians have been providing support to researchers for many years, typically with a focus on responding to researchers' needs for access to the existing literature. However, librarians' skills and expertise make them uniquely suited to provide a wide range of assistance to researchers across the entire research process, from conception of the research question to archiving of collected data at the project's conclusion. In response to increasingly stringent demands on researchers to share their data, and as new informatics-based research tools begin to take the place of traditional lab-based research, the -research informationist- has emerged as a new information profession. With a background in library and information sciences, as well as expertise in best practices for data management, grant funder policies, and informatics tools, the research informationist is capable of implementing a full suite of research support services. This lecture will discuss how the research informationist role has developed out of the previously established clinical informationist model and how it expands on the model of embedded librarianship. The lecture will also examine core competencies for the successful research informationist and the training and preparation necessary for students in library and information sciences programs, as well as currently practicing librarians. Finally, this lecture will consider how research informationists can form collaborative partnerships with research teams and build their services outside the walls of the library, citing practical examples of the types of support research informationists can offer."
715,Extension science : information systems in agricultural development /.,
715,Farmer education and farm efficiency /,
715,The freest speech in Russia :,"""An essential introduction to contemporary Russian poetry that considers its development alongside post-Soviet Russia's evolving cultural and political landscape""--"
715,From reader to reader :,
715,The inner Civil War :,
715,Internships in psychology :,
715,Keep moving! :,
