DDC,Title,description
104,On the use of philosophy :,
104,Philosophical essays /,
841,Aimé Césaire /,
841,Aime Cesaire /,
841,The Alexis in the Saint Albans psalter :,
841,Alphonse de Lamartine :,
841,Amadas and Ydoine /,
841,Anabasis a poem by St. John Perse /,
841,The Anchor anthology of French poetry :,
841,An Anthology of Belgian symbolist poets /,
841,Anthology of modern French poetry :,
841,An Anthology of modern French poetry (1850-1950) /,
841,Approaches to teaching Baudelaire's Flowers of evil /,
841,Approaches to teaching Baudelaire's prose poems /,"A prolific poet, art critic, essayist, and translator, Charles Baudelaire is best known for his volumes of verse (Les Fleurs du Mal [Flowers of Evil]) and prose poems (Le Spleen de Paris [Paris Spleen]). This volume explores his prose poems, which depict Paris during the Second Empire and offer compelling and fraught representations of urban expansion, social change, and modernity. Part 1, ""Materials,"" surveys the valuable resources available for teaching Baudelaire, including editions and translations of his oeuvre, historical accounts of his life and writing, scholarly works, and online databases. In part 2, ""Approaches,"" experienced instructors present strategies for teaching critical debates on Baudelaire's prose poems, addressing topics such as translation theory, literary genre, alterity, poetics, narrative theory, and ethics as well as the shifting social, economic, and political terrain of the nineteenth century in France and beyond. The essays offer interdisciplinary connections and outline traditional and fresh approaches for teaching Baudelaire's prose poems in a wide range of classroom contexts."
841,Artful eloquence :,"Jenkins challenges the notion that Lemaire's recourse to rhetoric was an artistic failure, arguing that rhetoric was actually his success. He demonstrates the importance of rhetoric in pre-Renaissance French literature, filling a crucial gap in previous scholarship. Jenkins provides an overview of rhetorical tradition and Lemair's knowledge of it before performing an analysis of some of the rhetorical aspects of Lemaire's writing."
841,Arthur Rimbaud /,
841,Arthur Rimbaud /,
841,Arthurian chronicles /,
841,The Arthurian romances of Chrétien de Troyes :,
841,Athalie /,
841,Authority and autonomy in L'entree d'Espagne /,
841,Baudelaire and intertextuality :,
841,Baudelaire and intertextuality :,
841,Baudelaire and the aesthetics of bad faith /,
841,Baudelaire and the art of memory /,"""This study is an examination of Baudelaire's art criticism and its relationship with his creative writing. It is the first book in English to treat in one volume the diverse aspects of the subject: the principal aesthetic ideas, the importance of Delacroix, Boudin, Meryon, Guys, and Manet, the essays on laughter and caricature , and the language and rhetoric of the Salons and other critical writings. The title reflects Baudelaire's conviction, which he emphasizes in relation to Delacroix, Daumier, Guys, and Wagner, that all art, whether it is painting, poetry or music, springs from the memory of the artist and speaks to the memory of the consumer of that art.""--BOOK JACKET."
841,Baudelaire and the poetics of craft /,
841,Baudelaire and the second republic :,
841,Baudelaire in 1859 :,"This book is an intensive study of what was by far the most productive year in Baudelaire's literary career. It combines biographical investigation with detailed textual analysis in order to locate the sources of the extraordinary 'explosion' (Baudelaires' own word) of poetic creativity that he experienced during that year, and which resulted, amongst other things, in the writing of his greatest 'Paris poems'. Baudelaire in 1859 differs from 'synchronic' approaches in stressing the need for a reappraisal of his development as man and poet. To this end, Dr Burton devotes a large part of the book and thorough investigation of the fundamental difference between the first (1857) edition of Les Fleurs du mal and its successor of 1861. A picture of Baudelaire emerges, which calls into question the received view of him as a poet committed - in Sartre's words - to a life-long quest for sterility."
841,Baudelaire in 1859 :,
841,Baudelaire in song :,"""Taking the work of the major nineteenth-century French poet Charles Baudelaire (1821-67) as its main impetus, the volume examines how Baudelaire's poetry has inspired composers of all genres across the globe, from the 1860s to the present day. The case studies focus on Baudelaire song sets by European composers between 1880 and 1930, specifically Maurice Rollinat, Gustave Charpentier, Alexander Gretchaninov, Louis Vierne, and Alban Berg. Using this corpus, it tests out the assemblage model to uncover what happens to Baudelaire's poetry when it is set to music. It factors in the realities of song as a live performance genre, and reveals which parameters of song emerge as standard for French text-setting, and where composers diverge in their approach.""--Back cover."
841,Baudelaire's literary criticism /,
841,Baudelaire's media aesthetics :,"""Investigates the writings of Charles Baudelaire in light of 19th-century media technology, with perspectives from Walter Benjamin and Giorgio Agamben""--"
841,Baudelaire's poetic patterns :,
841,Baudelaire's prose poems :,
841,The beauty of Baudelaire :,"""This book offers the first comprehensive close reading in any language of the complete works of Charles Baudelaire (1821-1867). Taking full account of his critical writings on literature and the fine arts, it provides fresh readings of Les Fleurs du Mal and Le Spleen de Paris. It situates these works within the context of nineteenth-century French literature and culture and reassesses Baudelaire's reputation as the 'father' of modern poetry. Whereas he is traditionally considered to have rejected the public role of the writer as moralist, educator, and political leader and to have dedicated himself instead to the exclusive pursuit of beauty in art, this book contends not only that he rejected Art for Art's sake but that he saw in 'beauty' - defined not as an inherent quality but as an effect of harmony and rich conjecture - an alternative ethos with which to resist the tyrannies of ideology and conformism. Contrarian in his thinking and provocatively innovative in his poetic practice, Baudelaire fell foul of the law when six poems in Les Fleurs du Mal (1857) were banned for obscenity. In the second edition (1861), substantially recast and enlarged, the poet as alternative lawgiver made plainer still his resistance to the orthodoxies of his day. In a series of major critical articles he proclaimed the 'government of the imagination', while from 1855 until his death he developed an alternative literary form, the prose poem - a thing of beauty and an invitation to imagine the world afresh, to make our own rules""--"
841,Le bel inconnu :,
841,Between courtly literature and al-Andalus :,
841,A bilingual edition of the major epics of Victor Hugo /,
841,The black surrealists /,
841,A brief anthology of French poetry /,
841,The British sources of the abduction and Grail romances /,
841,Building the text :,"Descriptions of imaginary buildings abound in late medieval and early modern texts in France as in other European countries. The vogue for allegorical buildings was, however, more than a literary fashion: by deploying familiar metaphors of the building in new contexts, writers gained a powerful tool of persuasion. This book explores the complex relationship between metaphor and allegory in the largely neglected but extremely rich corpus of writing that spans the late fifteenth and early sixteenth century in France, and concentrates on the output of Jean Lemaire (c.1473-after 1515), whose fascination with architecture played a crucial role in defining his self-image as a writer. By exploiting the semantic richness of the image of the temple, Lemaire was able to combine panegyric of his patrons with advertisement of his own talents and to promote an ideology of the self-conscious and self-confident writer that was to characterize the stance of Ronsard and the Pleiade in the poet-architect debate of the later sixteenth century."
841,The Cambridge companion to Baudelaire /,
841,The Cambridge introduction to French poetry /,
841,Carpe corpus :,"""Carpe Corpus investigates time as it was theorized, imagined, and lived in early modern France. Despite the current flourishing of critical attention to women poets' works, critical assessments of Renaissance temporality remain almost exclusively shaped by early modern male writers."" ""A reading uninformed by female poets has deprived us of a more multifaceted vision of the temporal concordia discors at work in all these poets."" ""In Carpe Corpus, Cathy Yandell offers original interpretations of such literary giants as Ronsard and Louise Labe, as well as lesser-known but increasingly studied poets of the sixteenth century, notably Anne de Marquets, Nicole Estienne, and Catherine des Roches. Through readings of poetry, conduct manuals, and moral treatises, this volume seeks to reconstruct the temporal landscape of early modern France.""--BOOK JACKET."
841,The censorship effect :,"""The Censorship Effect revises Pierre Bourdieu's famous claim that modernism began with a ""conquest of autonomy"" on the parts of Baudelaire and Flaubert, arguing that the stylistic features that prompted the criminal indictment of Madame Bovary and Les Fleurs du Mal were the products of an intense struggle and negotiation with a culture of censorship""--"
841,The chanson de Roland /,
841,The chansonnier of Oxford Bodleian MS Douce 308 :,
