DDC,Title,description
0,God Gave Us Christmas,"As Little Cub and her mother take a walk through the polar night, Little Cub asks who invented Christmas. Her mother explains that God gave us Christmas, taking her on a journey to discover how God's love is present all around them, far beyond just Santa Claus."
0,Emma Kate,None
0,Five Little Bats Flying in the Night,"Five little bats flying in the night. One flew away - oh, no! Now there are only four bats left! What will Mother do?"
0,"Norma Jean, Jumping Bean","Kangaroo child Norma Jean loves to jump. The problem is that her jumping gets out of hand, causing accidents and some ruffled feelings among her friends, and Norma stops her jumping entirely. But when the school's field-day games come up, Norma Jean is coaxed back into action long enough to win ribbons."
0,The Outside Dog,"From acclaimed author Charlotte Pomerantz comes this sweet, compassionate story with universal appeal about a little girl's longing for a pet. Grandfather never lets Marisol even pet stray dogs, but when she finds Pancho sitting outside their house in the hills of Puerto Rico, she is determined to keep him. Grandfather worries about fleas and ticks. But Marisol persuades him to feed the dog leftovers from dinner. Can she convince him to give this outside dog a home? This Level 3 I Can Read book is geared for kids who read on their own but still need a little help. Set in Puerto Rico, the story contains several Spanish vocabulary words, and a glossary of definitions and pronunciations."
0,Rent A Third Grader (Little apple),None
0,Curious George Goes to the Aquarium,None
0,Amelia Bedelia's Masterpiece,None
0,Richard Scarry's Bedtime Stories (Pictureback(R)),None
0,Kenny and the Little Kickers,None
0,Cows Can't Fly,"After a young boy draws a picture of flying cows, a sudden gust of wind carries the drawing away. In a magical twist, the cows in the meadow actually take to the sky, but the boy faces a funny challenge: none of the adults will believe him."
0,Harold's ABC,"From the creator of the treasured children's book Harold and the Purple Crayon, Crockett Johnson, comes another adventure for Harold and his magical purple crayon. Harold is going on an alphabet adventure from A to Z with his trusty purple crayon! This imaginative classic story is just right for little ones learning their ABCs."
0,The Surprise Party,None
0,Noodles the Puppy: I Like Myself!,"Noodles is a cute, energetic little white puppy who is having a wonderful day. Through simple text and expressive illustrations, Noodles shares all the reasons why he loves being exactly who he is, promoting a message of self-esteem."
0,Gobble Gobble Crash! A Barnyard Counting Bash,None
0,How Spider Saved Halloween,None
0,County Fair,None
0,My Pony,"A beautiful and evocative story about a young girl who longs for a pony of her own. Since her parents cannot afford one, she uses her artistic imagination to draw and ride her dream pony across magical landscapes."
0,"Good hunting, Blue Sky","Blue Sky, a young Native American boy, goes out into the forest into his first hunt to bring home meat for his family. He encounters various animals like a deer, a bear, and a turkey, leading to an exciting and rewarding learning experience."
37,Tractor Mac: You're a Winner,None
37,A Visit to Town (Rising Readers),None
37,No Ponies In The House!,None
37,The warrant for youth's search,None
37,Jonah and Other Bible Stories,None
41,The fleas come with the dog,None
41,The Brownson reader,None
41,REFERENCE LIBRARY OF BLACK AMERICA VOLUME II,None
41,Claremont essays,None
41,Reference Library of Black America Volume III,None
41,Reference Library of Black America (Volume 1),None
41,After black coffee,None
41,EMERGING AFRICAN NATIONS AND THEIR LEADERS VOL 1 (BURUNDI TO LIBERIA),None
41,"The winding road to freedom;: A documentary survey of Negro experiences in America, (Negro heritage library)",None
41,"Emerging African Nations and Their Leaders, Vol. II (Malawi-Zambia)",None
41,After more black coffee,None
43,"Society, Culture, and the State in Germany, 1870-1930 (Social History, Popular Culture, and Politics in Germany)",None
43,"The Foundation for Yoga Practitioners: The Buddhist Yogācārabhūmi Treatise and Its Adaptation in India, East Asia, and Tibet (Harvard Oriental Series)",None
43,"FIRST GRAND MASTER: A Biography of William Mercer Wilson, First Grand Master of the Grand Lodge of Canada, AF & AM",None
43,"Ethiopian Records of the Menilek Era - Selected Amharic Documents from the Nachlass of Alfred Ilg, 1884-1900",None
43,Science and the economic order,None
43,"Macarthur Communicative Development Inventories: User's Guide and Technical Manual/Book, 20 Instant Forms and 20 Toddler",None
