DDC,Title,description
60,The Way Things Work,"Text and numerous detailed illustrations introduce and explain the scientific principles and workings of hundreds of machines including a lawn sprinkler, pneumatic drill, electric guitar, and a smoke detector."
60,The Soul of A New Machine,"Tracy Kidder's ""riveting"" (Washington Post) story of one company's efforts to bring a new microcomputer to market won both the Pulitzer Prize and the National Book Award and has become essential reading for understanding the history of the American tech industry. Computers have changed since 1981, when The Soul of a New Machine first examined the culture of the computer revolution. What has not changed is the feverish pace of the high-tech industry, the go-for-broke approach to business that has caused so many computer companies to win big (or go belly up), and the cult of pursuing mind-bending technological innovations. The Soul of a New Machine is an essential chapter in the history of the machine that revolutionized the world in the twentieth century. ""Fascinating...A surprisingly gripping account of people at work."""
60,The Science of Discworld II: The Globe,"When the wizards of Unseen University first created Roundworld, they were so concerned with discovering the rules of this new universe that they overlooked its inhabitants entirely. Now, they have noticed humanity. And humanity has company. Arriving in Roundworld, the wizards find the situation is even worse than they'd expected. Under the elves' influence, humans are superstitious, fearful, and fruitlessly trying to work magic in a world ruled by logic. Ridcully, Rincewind, Ponder Stibbons, and the orangutan Librarian must travel through time to get humanity back on track and out of the dark ages. The Globe goes beyond science to explore the development of the human mind. Terry Pratchett and his acclaimed co-authors Ian Stewart and Jack Cohen combine the tale of the wizards rewriting human history with discussions of the origins and evolution of culture, language, art, and science, offering a fascinating and brilliantly original view of the world we live in."
60,The New Way Things Work,Text and numerous detailed illustrations introduce and explain the scientific principles and workings of hundreds of machines. Includes new material about digital technology.
60,The Evolution of Useful Things,"Only Henry Petroski, author of The Pencil, could make one never pick up a paper clip again without being overcome with feelings of awe and reverence. In his new book the author examines a host of techno-trivia questions -- how the fork got its tines, why Scotch tape is called that, how the paper clip evolved, how the Post-it note came to be, how the zipper was named, why aluminum cans have hollow bottoms -- and provides us with answers that both astonish and challenge the imagination. In addition to an extended discussion of knives, forks, spoons, and other common devices, the author explains how the interplay of social and technical factors affects the development and use of such things as plastic bags, fast-food packaging, push-button telephones, and other modern conveniences. Throughout the book familiar objects serve to illustrate the general principles behind the evolution of all products of invention and engineering. Petroski shows, by way of these examples as well as a probing look at the patent process, that the single most important driving force behind technological change is the failure of existing devices to live up to their promise. As shortcomings become evident and articulated, new and ""improved"" versions of artifacts come into being through long and involved processes variously known as research and development, invention, and engineering. He further demonstrates how the evolving forms of technology generally are altered by our very use of them, and how they, in turn, alter our social and cultural behavior. In this wonderful mixture of history, biography, and design theory, Henry Petroski brings us to an understanding of an essential question: By what mechanism do the shapes and forms of our made world come to be?"
60,Mistakes that Worked: 40 Familiar Inventions and How They Came to Be,"Presents the stories behind forty things that were invented or named by accident, including aspirin, X-rays, frisbees, silly putty, and velcro."
60,Connections,"Explores the accidents of time, place, and circumstance that culminated in the century's technological achievements: the computer, the telephone, the production line, the airplane, the atomic bomb, the guided rocket, plastics, and television."
60,Eating Animals,"Part memoir and part investigative report, Eating Animals is the groundbreaking moral examination of vegetarianism, farming, and the food we eat every day that inspired the documentary of the same name. Bestselling author Jonathan Safran Foer spent much of his life oscillating between enthusiastic carnivore and occasional vegetarian. For years he was content to live with uncertainty about his own dietary choices but once he started a family, the moral dimensions of food became increasingly important. Faced with the prospect of being unable to explain why we eat some animals and not others, Foer set out to explore the origins of many eating traditions and the fictions involved with creating them. Traveling to the darkest corners of our dining habits, Foer raises the unspoken question behind every fish we eat, every chicken we fry, and every burger we grill. Part memoir and part investigative report, Eating Animals is a book that, in the words of the Los Angeles Times, places Jonathan Safran Foer ""at the table with our greatest philosophers"" -and a must-read for anyone who cares about building a more humane and healthy world."
60,Now & Ben: The Modern Inventions of Benjamin Franklin,"Presents an introduction to the inventions of Benjamin Franklin, one of the nation's most beloved figures, credited with introducing bifocals, daylight savings time, lightning rods, and the establishment of post offices."
60,Why Don't Penguins' Feet Freeze?: And 114 Other Questions,"Why Don't Penguins' Feet Freeze? is the latest compilation of readers' answers to the questions in the 'Last Word' column of New Scientist , the world's best-selling science weekly. Following the phenomenal success of Does Anything eat Wasps? - the Christmas 2005 surprise bestseller - this new collection includes recent answers never before published in book form, and also old favourites from the column's early days. Yet again, many seemingly simple questions turn out to have complex answers. And some that seem difficult have a very simple explanation. New Scientist's 'Last Word' is regularly voted the magazine's most popular section as it celebrates all questions - the trivial, idiosyncratic, baffling and strange. This new selection of the best is popular science at its most entertaining and enlightening"
